Source,Target,Label
ns:m.06mmmy,ns:m.06zrb,ns:computer.programming_language.influenced_by
ns:m.06mmmy,ns:m.07sbkfb,ns:computer.programming_language.influenced_by
ns:m.06mmmy,ns:m.0jgqg,ns:computer.programming_language.influenced_by
ns:m.06n6zl,ns:m.04kyw,ns:computer.programming_language.influenced_by
ns:m.06n6zl,ns:m.01tlw,ns:computer.programming_language.parent_language
ns:m.06n6zl,ns:m.04kyw,ns:computer.programming_language.parent_language
ns:m.06qcc5,ns:m.0dsbpg6,ns:computer.programming_language.influenced
ns:m.06rm6,ns:m.04gnjjy,ns:computer.programming_language.influenced
ns:m.06rm6,ns:m.05zrn,ns:computer.programming_language.influenced
ns:m.06rm6,ns:m.0q2c,ns:computer.programming_language.influenced
ns:m.06svrt,ns:m.01t6b,ns:computer.programming_language.influenced_by
ns:m.06svrt,ns:m.0fs5n,ns:computer.programming_language.influenced_by
ns:m.06svrt,ns:m.0q1d,ns:computer.programming_language.influenced_by
ns:m.06w85k,ns:m.0555r6,ns:computer.programming_language.influenced_by
ns:m.06xcy4,ns:m.07sbkfb,ns:computer.programming_language.influenced_by
ns:m.06yp6q,ns:m.04zs6,ns:computer.programming_language.influenced_by
ns:m.06z3b2,ns:m.01t6b,ns:computer.programming_language.influenced_by
ns:m.06z3b2,ns:m.06016,ns:computer.programming_language.influenced_by
ns:m.06z3b2,ns:m.07sbkfb,ns:computer.programming_language.influenced_by
ns:m.06zql6g,ns:m.0fp_1y,ns:computer.programming_language.influenced_by
ns:m.06zrb,ns:m.0135sm__,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.019syg,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.01tlw,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.0212jm,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.021c1x,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.02f70,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.02p97,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.02q47bp,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.02rs85b,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.02vmqtb,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.033jmv,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.03c5505,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.03j_q,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.03ks39,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.03m68b,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.03pxm2,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.03yb8hb,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.042tk1,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.04g2qjv,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.0521z,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.06ff5,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.06mmmy,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.073yv,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.091hdj,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.0974fb,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.0_82v0s,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.0bm90n,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.0by8xd,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.0chpd,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.0cz9tkr,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.0dsbpg6,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.0ghmfk,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.0j3djl7,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.0qs9cg0,ns:computer.programming_language.influenced
ns:m.06zrb,ns:m.02sqw0,ns:computer.programming_language.influenced_by
ns:m.06zrb,ns:m.04kyw,ns:computer.programming_language.influenced_by
ns:m.06zrb,ns:m.0974fb,ns:computer.programming_language.influenced_by
ns:m.06zrb,ns:m.0q1x,ns:computer.programming_language.influenced_by
ns:m.06zrb,ns:m.02wtqfr,ns:computer.programming_language.dialects
ns:m.06zrb,ns:m.03ks39,ns:computer.programming_language.dialects
ns:m.06zrb,ns:m.0974fb,ns:computer.programming_language.dialects
ns:m.06zrb,ns:m.0c00_c,ns:computer.programming_language.dialects
ns:m.06zrb,ns:m.04kyw,ns:computer.programming_language.parent_language
ns:m.070d2,ns:m.01b5hv,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.01p8vv,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.01vtm2,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.01zpg,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.026d5hv,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.026y478,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.0272tx2,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.027y3_j,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.028167f,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.02_nh6,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.02f70,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.02js86,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.02ldnl,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.02mm3,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.02vmqtb,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.02yjg_,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.03c2d7t,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.03c9pzr,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.03n27r,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.03r1wd,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.040ysg,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.042tk1,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.04b9q6,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.04w43s,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.04ybtsc,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.0521z,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.05bw2b,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.05mxmzj,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.05q31,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.05tthtg,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.05z1_,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.05zrn,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.060kv,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.06ff5,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.0729m2,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.07sbkfb,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.091hdj,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.09bhx,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.0bfq5w,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.0d99z3,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.0dg9lh5,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.0dzjl,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.0fpgc8s,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.0gb_wh,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.0gd42,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.0gfwm,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.0glrmdf,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.0gzx5x,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.0h52xr1,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.0k9hf94,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.0m4ps,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.0n6y,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.0x21wvz,ns:computer.programming_language.influenced
ns:m.070d2,ns:m.047sfsb,ns:computer.programming_language.influenced_by
ns:m.070d2,ns:m.04kyw,ns:computer.programming_language.influenced_by
ns:m.070d2,ns:m.04n8q,ns:computer.programming_language.influenced_by
ns:m.070d2,ns:m.079l6,ns:computer.programming_language.influenced_by
ns:m.070d2,ns:m.01xxttx,ns:computer.programming_language.dialects
ns:m.070d2,ns:m.01xxtv3,ns:computer.programming_language.dialects
ns:m.070d2,ns:m.01xxtvb,ns:computer.programming_language.dialects
ns:m.070d2,ns:m.01xxtvq,ns:computer.programming_language.dialects
ns:m.070d2,ns:m.09bhx,ns:computer.programming_language.dialects
ns:m.070m83,ns:m.02r5chy,ns:computer.programming_language.influenced
ns:m.070m83,ns:m.019p2,ns:computer.programming_language.influenced_by
ns:m.071hh5,ns:m.05q31,ns:computer.programming_language.influenced_by
ns:m.071hh5,ns:m.05zrn,ns:computer.programming_language.influenced_by
ns:m.0729m2,ns:m.070d2,ns:computer.programming_language.influenced_by
ns:m.0729m2,ns:m.07sbkfb,ns:computer.programming_language.influenced_by
ns:m.073c35,ns:m.01m1y8,ns:computer.programming_language.parent_language
ns:m.073yv,ns:m.03gxv97,ns:computer.programming_language.influenced
ns:m.073yv,ns:m.0dsbpg6,ns:computer.programming_language.influenced
ns:m.073yv,ns:m.01tlw,ns:computer.programming_language.influenced_by
ns:m.073yv,ns:m.02471,ns:computer.programming_language.influenced_by
ns:m.073yv,ns:m.02p6w,ns:computer.programming_language.influenced_by
ns:m.073yv,ns:m.06zrb,ns:computer.programming_language.influenced_by
ns:m.075st,ns:m.01nxv3,ns:computer.programming_language.influenced
ns:m.075st,ns:m.01s_63,ns:computer.programming_language.influenced
ns:m.075st,ns:m.03790v,ns:computer.programming_language.influenced
ns:m.075st,ns:m.05p4gjw,ns:computer.programming_language.influenced
ns:m.075st,ns:m.0609p,ns:computer.programming_language.influenced
ns:m.075st,ns:m.08f3sg,ns:computer.programming_language.influenced
ns:m.075st,ns:m.0qscfl7,ns:computer.programming_language.influenced
ns:m.075st,ns:m.03v8l9,ns:computer.programming_language.influenced_by
ns:m.075st,ns:m.06_843,ns:computer.programming_language.dialects
ns:m.075st,ns:m.0d4x4t,ns:computer.programming_language.dialects
ns:m.07657k,ns:g.122w61jw,ns:computer.programming_language.influenced
ns:m.07657k,ns:m.0100pwgw,ns:computer.programming_language.influenced
ns:m.07657k,ns:m.010sd4y3,ns:computer.programming_language.influenced
ns:m.07657k,ns:m.01jt82,ns:computer.programming_language.influenced
ns:m.07657k,ns:m.01kbt7,ns:computer.programming_language.influenced
ns:m.07657k,ns:m.02h31b,ns:computer.programming_language.influenced
ns:m.07657k,ns:m.02srjv,ns:computer.programming_language.influenced
ns:m.07657k,ns:m.02wz_qj,ns:computer.programming_language.influenced
ns:m.07657k,ns:m.03790v,ns:computer.programming_language.influenced
ns:m.07657k,ns:m.03clk94,ns:computer.programming_language.influenced
ns:m.07657k,ns:m.040zrk,ns:computer.programming_language.influenced
ns:m.07657k,ns:m.04bd1c,ns:computer.programming_language.influenced
ns:m.07657k,ns:m.04jfk1r,ns:computer.programming_language.influenced
ns:m.07657k,ns:m.060kv,ns:computer.programming_language.influenced
ns:m.07657k,ns:m.07sbkfb,ns:computer.programming_language.influenced
ns:m.07657k,ns:m.08n_r2,ns:computer.programming_language.influenced
ns:m.07657k,ns:m.08pytf,ns:computer.programming_language.influenced
ns:m.07657k,ns:m.0_lcrx4,ns:computer.programming_language.influenced
ns:m.07657k,ns:m.0bsb33,ns:computer.programming_language.influenced
ns:m.07657k,ns:m.0cz9tkr,ns:computer.programming_language.influenced
ns:m.07657k,ns:m.0dbjtf,ns:computer.programming_language.influenced
ns:m.07657k,ns:m.0dsbpg6,ns:computer.programming_language.influenced
ns:m.07657k,ns:m.0gh8h6w,ns:computer.programming_language.influenced
ns:m.07657k,ns:m.0h52xr1,ns:computer.programming_language.influenced
ns:m.07657k,ns:m.01k159,ns:computer.programming_language.influenced_by
ns:m.07657k,ns:m.01t6b,ns:computer.programming_language.influenced_by
ns:m.07657k,ns:m.02p6w,ns:computer.programming_language.influenced_by
ns:m.07657k,ns:m.02y475,ns:computer.programming_language.influenced_by
ns:m.07657k,ns:m.02yjg_,ns:computer.programming_language.influenced_by
ns:m.07657k,ns:m.03j_q,ns:computer.programming_language.influenced_by
ns:m.07657k,ns:m.03tr0,ns:computer.programming_language.influenced_by
ns:m.07657k,ns:m.040zrk,ns:computer.programming_language.influenced_by
ns:m.07657k,ns:m.055mc,ns:computer.programming_language.influenced_by
ns:m.07657k,ns:m.07sbkfb,ns:computer.programming_language.influenced_by
ns:m.07657k,ns:m.0dsbpg6,ns:computer.programming_language.influenced_by
ns:m.07657k,ns:m.0fp_1y,ns:computer.programming_language.influenced_by
ns:m.07657k,ns:m.0jgqg,ns:computer.programming_language.influenced_by
ns:m.07657k,ns:m.02srjv,ns:computer.programming_language.dialects
ns:m.07657k,ns:m.03clk94,ns:computer.programming_language.dialects
ns:m.07657k,ns:m.040zrk,ns:computer.programming_language.dialects
ns:m.07657k,ns:m.08pytf,ns:computer.programming_language.dialects
ns:m.076kx1,ns:m.01jt82,ns:computer.programming_language.influenced
ns:m.076kx1,ns:m.01k159,ns:computer.programming_language.influenced_by
ns:m.076kx1,ns:m.04kyw,ns:computer.programming_language.influenced_by
ns:m.076kx1,ns:m.055mc,ns:computer.programming_language.influenced_by
ns:m.076kx1,ns:m.0b79zw,ns:computer.programming_language.dialects
ns:m.079l6,ns:m.010134,ns:computer.programming_language.influenced
ns:m.079l6,ns:m.02471,ns:computer.programming_language.influenced
ns:m.079l6,ns:m.02p6w,ns:computer.programming_language.influenced
ns:m.079l6,ns:m.070d2,ns:computer.programming_language.influenced
ns:m.079l6,ns:m.09bhx,ns:computer.programming_language.influenced
ns:m.079l6,ns:m.0jgqg,ns:computer.programming_language.influenced
ns:m.079l6,ns:m.0kzb_,ns:computer.programming_language.influenced
ns:m.079l6,ns:m.0bbtm17,ns:computer.programming_language.influenced_by
ns:m.079l6,ns:m.0q1x,ns:computer.programming_language.influenced_by
ns:m.079lq,ns:m.03tr0,ns:computer.programming_language.influenced
ns:m.079lq,ns:m.0chpd,ns:computer.programming_language.influenced
ns:m.079lq,ns:m.0q2c,ns:computer.programming_language.influenced
ns:m.079lq,ns:m.03z51v,ns:computer.programming_language.influenced_by
ns:m.079lq,ns:m.022hz1,ns:computer.programming_language.dialects
ns:m.079lq,ns:m.03tr0,ns:computer.programming_language.dialects
ns:m.079ydj,ns:m.0jgqg,ns:computer.programming_language.parent_language
ns:m.07dh_,ns:m.0bp8q,ns:computer.programming_language.influenced
ns:m.07fw2,ns:m.02p426,ns:computer.programming_language.influenced
ns:m.07fw2,ns:m.03790v,ns:computer.programming_language.influenced
ns:m.07fw2,ns:m.060kv,ns:computer.programming_language.influenced
ns:m.07fw2,ns:m.09c3bc,ns:computer.programming_language.influenced
ns:m.07fw2,ns:m.04kyw,ns:computer.programming_language.influenced_by
ns:m.07fw2,ns:m.0q2c,ns:computer.programming_language.influenced_by
ns:m.07gd73,ns:m.0kzb_,ns:computer.programming_language.influenced_by
ns:m.07k808l,ns:m.0dsbpg6,ns:computer.programming_language.influenced
ns:m.07lqnv,ns:m.05zrn,ns:computer.programming_language.parent_language
ns:m.07lwvb,ns:m.0h3vb,ns:computer.programming_language.influenced_by
ns:m.07n77,ns:m.026d9_y,ns:computer.programming_language.influenced
ns:m.07n77,ns:m.042v27,ns:computer.programming_language.influenced
ns:m.07n77,ns:m.03fbmf,ns:computer.programming_language.influenced_by
ns:m.07n77,ns:m.03fbrg,ns:computer.programming_language.influenced_by
ns:m.07n77,ns:m.05y49,ns:computer.programming_language.influenced_by
ns:m.07n77,ns:m.026d9_y,ns:computer.programming_language.dialects
ns:m.07n77,ns:m.042v27,ns:computer.programming_language.dialects
ns:m.07sbkfb,ns:g.12vzpwthh,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.0100pwgw,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.019syg,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.01fln6,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.01kbt7,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.01nxv3,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.0268yl,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.026_3pk,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.0282msx,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.028bwlw,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.02_nh6,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.02js86,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.02jxfs,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.02jy2q,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.02ky6z,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.02npry,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.02p97,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.02pq90z,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.02r51yv,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.02wz_qj,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.0376r,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.03c9pzr,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.03ckhvp,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.03gxv97,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.03gxzs,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.03h9tz,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.03yb8hb,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.04043kd,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.04jfk1r,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.04xw5j,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.05bw2b,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.05z1_,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.060kv,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.0672c1,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.06mmmy,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.06xcy4,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.06z3b2,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.0729m2,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.07657k,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.091hdj,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.0_lcrx4,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.0bgnn8,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.0ch3wy9,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.0cz9tkr,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.0czf3dg,ns:computer.programming_language.influenced
ns:m.07sbkfb,ns:m.0dgr3pp,ns:computer.programming_language.influenced
